route_id,service_id,trip_id,trip_headsign,shape_id
L6,001500,001500183181,Reina Elisenda,L6_asc
S2,001100,001100187135,Sabadell,S2_asc
S7,001100,001100187164,Rubi,S7_asc
L7,001600,001600188082,Pl. Catalunya,L7_des
L6,001406,001406199926,Pl. Catalunya,L6_des
S2,001406,001406200269,Pl. Catalunya,S2_des
S2,001300,001300181949,Sabadell,S2_asc
L6,001400,001400182461,Pl. Catalunya,L6_des
L7,001400,001400182551,Pl. Catalunya,L7_des
S2,001400,001400182899,Pl. Catalunya,S2_des
L6,001800,001800183969,Pl. Catalunya,L6_des
L7,001600,001600187910,Pl. Catalunya,L7_des
L7,001600,001600188059,Av Tibidabo,L7_asc
S2,001700,001700189712,Sabadell,S2_asc
L12,001200,001200181237,Reina Elisenda,L12_asc
L7,001300,001300181693,Av Tibidabo,L7_asc
L7,001800,001800184109,Pl. Catalunya,L7_des
L6,001600,001600187740,Pl. Catalunya,L6_des
L6,001300,001300181582,Pl. Catalunya,L6_des
L6,001504,001504200572,Reina Elisenda,L6_asc
L6,001900,001900201378,Pl. Catalunya,L6_des
L12,001300,001300182308,Reina Elisenda,L12_asc
L12,001800,001800184671,Sarria,L12_des
L7,001100,001100186649,Pl. Catalunya,L7_des
S2,001600,001600188448,Sabadell,S2_asc
L12,001600,001600188666,Reina Elisenda,L12_asc
S1,001900,001900201765,Terrassa,S1_asc
L12,001504,001504201217,Sarria,L12_des
S1,001504,001504200881,Terrassa,S1_asc
L12,001406,001406200405,Sarria,L12_des
L6,001100,001100186372,Pl. Catalunya,L6_des
L12,001600,001600188650,Reina Elisenda,L12_asc
S1,001406,001406200106,Pl. Catalunya,S1_des
L6,001402,001402199078,Reina Elisenda,L6_asc
S2,001000,001000185652,Pl. Catalunya,S2_des
L7,001200,001200180822,Pl. Catalunya,L7_des
L6,001200,001200180624,Pl. Catalunya,L6_des
L7,001400,001400182624,Av Tibidabo,L7_asc
S1,001500,001500183471,Terrassa,S1_asc
S5,001700,001700189479,Sant Cugat,S5_asc
S2,001000,001000185777,Sabadell,S2_asc
L7,001200,001200180739,Av Tibidabo,L7_asc
S2,001504,001504201014,Pl. Catalunya,S2_des
L7,001900,001900201597,Av Tibidabo,L7_asc
L12,001402,001402199670,Sarria,L12_des
L12,001800,001800184831,Sarria,L12_des
L6,001600,001600187698,Pl. Catalunya,L6_des
L6,001700,001700189084,Reina Elisenda,L6_asc
L12,001504,001504201194,Reina Elisenda,L12_asc
L12,001900,001900202058,Reina Elisenda,L12_asc
L7,001900,001900201588,Pl. Catalunya,L7_des
L12,001900,001900202065,Sarria,L12_des
L6,001200,001200180621,Reina Elisenda,L6_asc
L12,001400,001400183090,Sarria,L12_des
L12,001700,001700189913,Sarria,L12_des
L7,001402,001402199320,Av Tibidabo,L7_asc
S2,001900,001900201922,Pl. Catalunya,S2_des
L6,001402,001402199094,Reina Elisenda,L6_asc
L6,001900,001900201499,Reina Elisenda,L6_asc
L12,001900,001900202148,Reina Elisenda,L12_asc
L7,001100,001100186489,Pl. Catalunya,L7_des
L7,001100,001100186701,Pl. Catalunya,L7_des
S2,001402,001402199494,Sabadell,S2_asc
L6,001100,001100186254,Pl. Catalunya,L6_des
L7,001000,001000185250,Pl. Catalunya,L7_des
L12,001900,001900202081,Sarria,L12_des
S1,001300,001300181902,Pl. Catalunya,S1_des
L12,001400,001400183033,Reina Elisenda,L12_asc
L12,001500,001500183654,Sarria,L12_des
L12,001200,001200181148,Sarria,L12_des
S2,001504,001504201021,Sabadell,S2_asc
L6,001504,001504200499,Pl. Catalunya,L6_des
S1,001300,001300181918,Pl. Catalunya,S1_des
L7,001500,001500183290,Pl. Catalunya,L7_des
L6,001800,001800183995,Pl. Catalunya,L6_des
L7,001504,001504200654,Av Tibidabo,L7_asc
L12,001900,001900202225,Sarria,L12_des
S6,001000,001000185590,Pl. Catalunya,S6_des
S2,001000,001000185659,Sabadell,S2_asc
L12,001200,001200181164,Sarria,L12_des
L12,001402,001402199663,Reina Elisenda,L12_asc
L6,001700,001700188936,Reina Elisenda,L6_asc
L7,001700,001700189373,Pl. Catalunya,L7_des
S1,001900,001900201819,Terrassa,S1_asc
L12,001500,001500183676,Sarria,L12_des
L7,001700,001700189213,Pl. Catalunya,L7_des
L7,001700,001700189283,Pl. Catalunya,L7_des
S1,001402,001402199390,Pl. Catalunya,S1_des
S1,001900,001900201835,Terrassa,S1_asc
S1,001200,001200180983,Terrassa,S1_asc
L7,001800,001800184279,Pl. Catalunya,L7_des
L6,001406,001406199919,Reina Elisenda,L6_asc
S1,001300,001300181892,Pl. Catalunya,S1_des
L12,001800,001800184732,Reina Elisenda,L12_asc
L7,001600,001600187989,Av Tibidabo,L7_asc
L12,001600,001600188810,Reina Elisenda,L12_asc
S1,001900,001900201777,Terrassa,S1_asc
S1,001504,001504200839,Terrassa,S1_asc
L12,001200,001200181122,Sarria,L12_des
L12,001406,001406200414,Reina Elisenda,L12_asc
L7,001300,001300181760,Pl. Catalunya,L7_des
L12,001600,001600188826,Reina Elisenda,L12_asc
L7,001900,001900201738,Pl. Catalunya,L7_des
S1,001504,001504200861,Terrassa,S1_asc
L12,001000,001000186030,Sarria,L12_des
L7,001200,001200180681,Av Tibidabo,L7_asc
S2,001200,001200181056,Sabadell,S2_asc
L12,001300,001300182126,Reina Elisenda,L12_asc
L12,001300,001300182302,Reina Elisenda,L12_asc
L6,001400,001400182384,Reina Elisenda,L6_asc
L12,001400,001400183020,Sarria,L12_des
L6,001500,001500183226,Pl. Catalunya,L6_des
L7,001800,001800184119,Pl. Catalunya,L7_des
S2,001600,001600188410,Sabadell,S2_asc
L12,001500,001500183663,Reina Elisenda,L12_asc
L7,001600,001600187893,Av Tibidabo,L7_asc
L7,001402,001402199342,Av Tibidabo,L7_asc
L6,001000,001000184995,Pl. Catalunya,L6_des
S2,001300,001300181987,Sabadell,S2_asc
L6,001400,001400182423,Pl. Catalunya,L6_des
S1,001400,001400182750,Terrassa,S1_asc
S2,001100,001100187008,Pl. Catalunya,S2_des
L12,001100,001100187218,Sarria,L12_des
L12,001100,001100187333,Reina Elisenda,L12_asc
L7,001600,001600187845,Av Tibidabo,L7_asc
L12,001900,001900202330,Reina Elisenda,L12_asc
L12,001200,001200181343,Reina Elisenda,L12_asc
L6,001504,001504200518,Reina Elisenda,L6_asc
L6,001500,001500183178,Pl. Catalunya,L6_des
S2,001100,001100187097,Sabadell,S2_asc
S7,001100,001100187161,Pl. Catalunya,S7_des
L6,001600,001600187631,Reina Elisenda,L6_asc
S1,001600,001600188222,Pl. Catalunya,S1_des
L7,001402,001402199211,Pl. Catalunya,L7_des
L12,001500,001500183823,Reina Elisenda,L12_asc
L12,001800,001800184780,Reina Elisenda,L12_asc
S6,001100,001100186938,Pl. Catalunya,S6_des
S6,001100,001100186947,Pl. Catalunya,S6_des
L6,001200,001200180467,Reina Elisenda,L6_asc
L6,001300,001300181389,Reina Elisenda,L6_asc
L6,001300,001300181460,Pl. Catalunya,L6_des
L12,001300,001300182325,Sarria,L12_des
S2,001400,001400182806,Sabadell,S2_asc
S2,001100,001100186985,Sabadell,S2_asc
S1,001402,001402199441,Terrassa,S1_asc
L7,001000,001000185196,Pl. Catalunya,L7_des
L6,001300,001300181549,Reina Elisenda,L6_asc
L12,001402,001402199653,Reina Elisenda,L12_asc
S1,001800,001800184434,Terrassa,S1_asc
L7,001100,001100186572,Av Tibidabo,L7_asc
S2,001700,001700189757,Pl. Catalunya,S2_des
L7,001000,001000185285,Av Tibidabo,L7_asc
L7,001200,001200180841,Av Tibidabo,L7_asc
L12,001504,001504201140,Reina Elisenda,L12_asc
L12,001402,001402199740,Sarria,L12_des
S2,001800,001800184471,Sabadell,S2_asc
L7,001000,001000185109,Av Tibidabo,L7_asc
L12,001504,001504201057,Sarria,L12_des
L12,001900,001900202170,Reina Elisenda,L12_asc
L12,001402,001402199692,Sarria,L12_des
L12,001300,001300182117,Sarria,L12_des
L12,001400,001400183023,Reina Elisenda,L12_asc
L12,001700,001700190022,Reina Elisenda,L12_asc
L7,001406,001406200033,Pl. Catalunya,L7_des
L7,001700,001700189366,Av Tibidabo,L7_asc
L12,001700,001700189980,Reina Elisenda,L12_asc
S1,001900,001900201858,Pl. Catalunya,S1_des
L6,001402,001402199069,Pl. Catalunya,L6_des
S2,001402,001402199559,Pl. Catalunya,S2_des
L12,001402,001402199580,Sarria,L12_des
L12,001500,001500183749,Reina Elisenda,L12_asc
L12,001100,001100187388,Sarria,L12_des
L6,001600,001600187746,Pl. Catalunya,L6_des
S1,001900,001900201768,Pl. Catalunya,S1_des
S1,001406,001406200154,Pl. Catalunya,S1_des
S7,001000,001000185796,Rubi,S7_asc
S1,001200,001200180916,Pl. Catalunya,S1_des
S1,001402,001402199415,Terrassa,S1_asc
S1,001900,001900201864,Pl. Catalunya,S1_des
L12,001406,001406200319,Sarria,L12_des
L7,001300,001300181715,Av Tibidabo,L7_asc
L12,001800,001800184595,Sarria,L12_des
L12,001800,001800184771,Sarria,L12_des
S1,001100,001100186780,Terrassa,S1_asc
L7,001800,001800184106,Av Tibidabo,L7_asc
L7,001600,001600187964,Pl. Catalunya,L7_des
S1,001600,001600188295,Terrassa,S1_asc
L6,001700,001700188863,Pl. Catalunya,L6_des
L6,001700,001700189039,Pl. Catalunya,L6_des
L6,001000,001000184883,Pl. Catalunya,L6_des
L7,001000,001000185275,Av Tibidabo,L7_asc
S1,001300,001300181927,Terrassa,S1_asc
L12,001000,001000186142,Sarria,L12_des
L12,001100,001100187494,Sarria,L12_des
L7,001600,001600188124,Pl. Catalunya,L7_des
L7,001700,001700189318,Av Tibidabo,L7_asc
S1,001504,001504200878,Pl. Catalunya,S1_des
L7,001406,001406199969,Pl. Catalunya,L7_des
L6,001400,001400182410,Reina Elisenda,L6_asc
L12,001800,001800184681,Sarria,L12_des
MM,004001,0040010001,Montserrat,MM_asc
MM,004001,0040010002,Montserrat,MM_asc
MM,004001,0040010003,Montserrat,MM_asc
MM,004001,0040010004,Montserrat,MM_asc
MM,004001,0040010005,Montserrat,MM_asc
MM,004001,0040010006,Montserrat,MM_asc
MM,004001,0040010007,Montserrat,MM_asc
MM,004001,0040010008,Montserrat,MM_asc
MM,004001,0040010009,Montserrat,MM_asc
MM,004001,0040010010,Montserrat,MM_asc
MM,004001,0040010011,Montserrat,MM_asc
MM,004001,0040010012,Montserrat,MM_asc
MM,004001,0040010013,Montserrat,MM_asc
MM,004001,0040010014,Montserrat,MM_asc
MM,004001,0040010015,Montserrat,MM_asc
MM,004001,0040010016,Montserrat,MM_asc
MM,004001,0040010017,Montserrat,MM_asc
MM,004001,0040010018,Montserrat,MM_asc
MM,004001,0040010019,Montserrat,MM_asc
MM,004001,0040010020,Montserrat,MM_asc
MM,004001,0040010021,Montserrat,MM_asc
MM,004001,0040010022,Montserrat,MM_asc
MM,004001,0040010023,Montserrat,MM_asc
MM,004001,0040010024,Montserrat,MM_asc
MM,004001,0040010025,Montserrat,MM_asc
MM,004001,0040010026,Montserrat,MM_asc
MM,004001,0040010027,Montserrat,MM_asc
MM,004001,0040010028,Montserrat,MM_asc
MM,004001,0040010029,Montserrat,MM_asc
MM,004001,0040010030,Montserrat,MM_asc
MM,004001,0040010031,Montserrat,MM_asc
MM,004001,0040010032,Montserrat,MM_asc
MM,004001,0040010033,Montserrat,MM_asc
MM,004001,0040010034,Montserrat,MM_asc
MM,004001,0040010035,Montserrat,MM_asc
MM,004001,0040010036,Montserrat,MM_asc
MM,004001,0040010037,Monistrol de Montserrat,MM_des
MM,004001,0040010038,Monistrol de Montserrat,MM_des
MM,004001,0040010039,Monistrol de Montserrat,MM_des
MM,004001,0040010040,Monistrol de Montserrat,MM_des
MM,004001,0040010041,Monistrol de Montserrat,MM_des
MM,004001,0040010042,Monistrol de Montserrat,MM_des
MM,004001,0040010043,Monistrol de Montserrat,MM_des
MM,004001,0040010044,Monistrol de Montserrat,MM_des
MM,004001,0040010045,Monistrol de Montserrat,MM_des
MM,004001,0040010046,Monistrol de Montserrat,MM_des
MM,004001,0040010047,Monistrol de Montserrat,MM_des
MM,004001,0040010048,Monistrol de Montserrat,MM_des
MM,004001,0040010049,Monistrol de Montserrat,MM_des
MM,004001,0040010050,Monistrol de Montserrat,MM_des
MM,004001,0040010051,Monistrol de Montserrat,MM_des
MM,004001,0040010052,Monistrol de Montserrat,MM_des
MM,004001,0040010053,Monistrol de Montserrat,MM_des
MM,004001,0040010054,Monistrol de Montserrat,MM_des
MM,004001,0040010055,Monistrol de Montserrat,MM_des
MM,004001,0040010056,Monistrol de Montserrat,MM_des
MM,004001,0040010057,Monistrol de Montserrat,MM_des
MM,004001,0040010058,Monistrol de Montserrat,MM_des
MM,004001,0040010059,Monistrol de Montserrat,MM_des
MM,004001,0040010060,Monistrol de Montserrat,MM_des
MM,004001,0040010061,Monistrol de Montserrat,MM_des
MM,004001,0040010062,Monistrol de Montserrat,MM_des
MM,004001,0040010063,Monistrol de Montserrat,MM_des
MM,004001,0040010064,Monistrol de Montserrat,MM_des
MM,004001,0040010065,Monistrol de Montserrat,MM_des
MM,004001,0040010066,Monistrol de Montserrat,MM_des
MM,004001,0040010067,Monistrol de Montserrat,MM_des
MM,004001,0040010068,Monistrol de Montserrat,MM_des
MM,004001,0040010069,Monistrol de Montserrat,MM_des
MM,004001,0040010070,Monistrol de Montserrat,MM_des
MM,004001,0040010071,Monistrol de Montserrat,MM_des
MM,004001,0040010072,Monistrol de Montserrat,MM_des
MM,004002,0040020073,Montserrat,MM_asc
MM,004002,0040020074,Montserrat,MM_asc
MM,004002,0040020075,Montserrat,MM_asc
MM,004002,0040020076,Montserrat,MM_asc
MM,004002,0040020077,Montserrat,MM_asc
MM,004002,0040020078,Montserrat,MM_asc
MM,004002,0040020079,Montserrat,MM_asc
MM,004002,0040020080,Montserrat,MM_asc
MM,004002,0040020081,Montserrat,MM_asc
MM,004002,0040020082,Montserrat,MM_asc
MM,004002,0040020083,Montserrat,MM_asc
MM,004002,0040020084,Montserrat,MM_asc
MM,004002,0040020085,Montserrat,MM_asc
MM,004002,0040020086,Montserrat,MM_asc
MM,004002,0040020087,Montserrat,MM_asc
MM,004002,0040020088,Montserrat,MM_asc
MM,004002,0040020089,Montserrat,MM_asc
MM,004002,0040020090,Montserrat,MM_asc
MM,004002,0040020091,Montserrat,MM_asc
MM,004002,0040020092,Montserrat,MM_asc
MM,004002,0040020093,Montserrat,MM_asc
MM,004002,0040020094,Montserrat,MM_asc
MM,004002,0040020095,Montserrat,MM_asc
MM,004002,0040020096,Montserrat,MM_asc
MM,004002,0040020097,Montserrat,MM_asc
MM,004002,0040020098,Montserrat,MM_asc
MM,004002,0040020099,Montserrat,MM_asc
MM,004002,0040020100,Montserrat,MM_asc
MM,004002,0040020101,Montserrat,MM_asc
MM,004002,0040020102,Montserrat,MM_asc
MM,004002,0040020103,Montserrat,MM_asc
MM,004002,0040020104,Montserrat,MM_asc
MM,004002,0040020105,Montserrat,MM_asc
MM,004002,0040020106,Monistrol de Montserrat,MM_des
MM,004002,0040020107,Monistrol de Montserrat,MM_des
MM,004002,0040020108,Monistrol de Montserrat,MM_des
MM,004002,0040020109,Monistrol de Montserrat,MM_des
MM,004002,0040020110,Monistrol de Montserrat,MM_des
MM,004002,0040020111,Monistrol de Montserrat,MM_des
MM,004002,0040020112,Monistrol de Montserrat,MM_des
MM,004002,0040020113,Monistrol de Montserrat,MM_des
MM,004002,0040020114,Monistrol de Montserrat,MM_des
MM,004002,0040020115,Monistrol de Montserrat,MM_des
MM,004002,0040020116,Monistrol de Montserrat,MM_des
MM,004002,0040020117,Monistrol de Montserrat,MM_des
MM,004002,0040020118,Monistrol de Montserrat,MM_des
MM,004002,0040020119,Monistrol de Montserrat,MM_des
MM,004002,0040020120,Monistrol de Montserrat,MM_des
MM,004002,0040020121,Monistrol de Montserrat,MM_des
MM,004002,0040020122,Monistrol de Montserrat,MM_des
MM,004002,0040020123,Monistrol de Montserrat,MM_des
MM,004002,0040020124,Monistrol de Montserrat,MM_des
MM,004002,0040020125,Monistrol de Montserrat,MM_des
MM,004002,0040020126,Monistrol de Montserrat,MM_des
MM,004002,0040020127,Monistrol de Montserrat,MM_des
MM,004002,0040020128,Monistrol de Montserrat,MM_des
MM,004002,0040020129,Monistrol de Montserrat,MM_des
MM,004002,0040020130,Monistrol de Montserrat,MM_des
MM,004002,0040020131,Monistrol de Montserrat,MM_des
MM,004002,0040020132,Monistrol de Montserrat,MM_des
MM,004002,0040020133,Monistrol de Montserrat,MM_des
MM,004002,0040020134,Monistrol de Montserrat,MM_des
MM,004002,0040020135,Monistrol de Montserrat,MM_des
MM,004002,0040020136,Monistrol de Montserrat,MM_des
MM,004002,0040020137,Monistrol de Montserrat,MM_des
MM,004002,0040020138,Monistrol de Montserrat,MM_des
MM,004002,0040020139,Monistrol de Montserrat,MM_des
MM,004003,0040030140,Montserrat,MM_asc
MM,004003,0040030141,Montserrat,MM_asc
MM,004003,0040030142,Montserrat,MM_asc
MM,004003,0040030143,Montserrat,MM_asc
MM,004003,0040030144,Montserrat,MM_asc
MM,004003,0040030145,Montserrat,MM_asc
MM,004003,0040030146,Montserrat,MM_asc
MM,004003,0040030147,Montserrat,MM_asc
MM,004003,0040030148,Montserrat,MM_asc
MM,004003,0040030149,Montserrat,MM_asc
MM,004003,0040030150,Montserrat,MM_asc
MM,004003,0040030151,Montserrat,MM_asc
MM,004003,0040030152,Montserrat,MM_asc
MM,004003,0040030153,Montserrat,MM_asc
MM,004003,0040030154,Montserrat,MM_asc
MM,004003,0040030155,Montserrat,MM_asc
MM,004003,0040030156,Montserrat,MM_asc
MM,004003,0040030157,Montserrat,MM_asc
MM,004003,0040030158,Montserrat,MM_asc
MM,004003,0040030159,Montserrat,MM_asc
MM,004003,0040030160,Montserrat,MM_asc
MM,004003,0040030161,Montserrat,MM_asc
MM,004003,0040030162,Montserrat,MM_asc
MM,004003,0040030163,Monistrol de Montserrat,MM_des
MM,004003,0040030164,Monistrol de Montserrat,MM_des
MM,004003,0040030165,Monistrol de Montserrat,MM_des
MM,004003,0040030166,Monistrol de Montserrat,MM_des
MM,004003,0040030167,Monistrol de Montserrat,MM_des
MM,004003,0040030168,Monistrol de Montserrat,MM_des
MM,004003,0040030169,Monistrol de Montserrat,MM_des
MM,004003,0040030170,Monistrol de Montserrat,MM_des
MM,004003,0040030171,Monistrol de Montserrat,MM_des
MM,004003,0040030172,Monistrol de Montserrat,MM_des
MM,004003,0040030173,Monistrol de Montserrat,MM_des
MM,004003,0040030174,Monistrol de Montserrat,MM_des
MM,004003,0040030175,Monistrol de Montserrat,MM_des
MM,004003,0040030176,Monistrol de Montserrat,MM_des
MM,004003,0040030177,Monistrol de Montserrat,MM_des
MM,004003,0040030178,Monistrol de Montserrat,MM_des
MM,004003,0040030179,Monistrol de Montserrat,MM_des
MM,004003,0040030180,Monistrol de Montserrat,MM_des
MM,004003,0040030181,Monistrol de Montserrat,MM_des
MM,004003,0040030182,Monistrol de Montserrat,MM_des
MM,004003,0040030183,Monistrol de Montserrat,MM_des
MM,004003,0040030184,Monistrol de Montserrat,MM_des
MM,004003,0040030185,Monistrol de Montserrat,MM_des
MM,004003,0040030186,Monistrol de Montserrat,MM_des
MM,004014,0040140230,Montserrat,MM_asc
MM,004014,0040140231,Montserrat,MM_asc
MM,004014,0040140232,Montserrat,MM_asc
MM,004014,0040140233,Montserrat,MM_asc
MM,004014,0040140234,Montserrat,MM_asc
MM,004014,0040140235,Montserrat,MM_asc
MM,004014,0040140236,Montserrat,MM_asc
MM,004014,0040140237,Montserrat,MM_asc
MM,004014,0040140238,Montserrat,MM_asc
MM,004014,0040140239,Montserrat,MM_asc
MM,004014,0040140240,Montserrat,MM_asc
MM,004014,0040140241,Montserrat,MM_asc
MM,004014,0040140242,Montserrat,MM_asc
MM,004014,0040140243,Montserrat,MM_asc
MM,004014,0040140244,Montserrat,MM_asc
MM,004014,0040140245,Montserrat,MM_asc
MM,004014,0040140246,Montserrat,MM_asc
MM,004014,0040140247,Montserrat,MM_asc
MM,004014,0040140248,Montserrat,MM_asc
MM,004014,0040140249,Montserrat,MM_asc
MM,004014,0040140250,Montserrat,MM_asc
MM,004014,0040140251,Monistrol de Montserrat,MM_des
MM,004014,0040140252,Monistrol de Montserrat,MM_des
MM,004014,0040140253,Monistrol de Montserrat,MM_des
MM,004014,0040140254,Monistrol de Montserrat,MM_des
MM,004014,0040140255,Monistrol de Montserrat,MM_des
MM,004014,0040140256,Monistrol de Montserrat,MM_des
MM,004014,0040140257,Monistrol de Montserrat,MM_des
MM,004014,0040140258,Monistrol de Montserrat,MM_des
MM,004014,0040140259,Monistrol de Montserrat,MM_des
MM,004014,0040140260,Monistrol de Montserrat,MM_des
MM,004014,0040140261,Monistrol de Montserrat,MM_des
MM,004014,0040140262,Monistrol de Montserrat,MM_des
MM,004014,0040140263,Monistrol de Montserrat,MM_des
MM,004014,0040140264,Monistrol de Montserrat,MM_des
MM,004014,0040140265,Monistrol de Montserrat,MM_des
MM,004014,0040140266,Monistrol de Montserrat,MM_des
MM,004014,0040140267,Monistrol de Montserrat,MM_des
MM,004014,0040140268,Monistrol de Montserrat,MM_des
MM,004014,0040140269,Monistrol de Montserrat,MM_des
MM,004014,0040140270,Monistrol de Montserrat,MM_des
MM,004014,0040140271,Monistrol de Montserrat,MM_des
MM,004014,0040140272,Monistrol de Montserrat,MM_des
MM,004024,0040240273,Montserrat,MM_asc
MM,004024,0040240274,Montserrat,MM_asc
MM,004024,0040240275,Montserrat,MM_asc
MM,004024,0040240276,Montserrat,MM_asc
MM,004024,0040240277,Montserrat,MM_asc
MM,004024,0040240278,Montserrat,MM_asc
MM,004024,0040240279,Montserrat,MM_asc
MM,004024,0040240280,Montserrat,MM_asc
MM,004024,0040240281,Montserrat,MM_asc
MM,004024,0040240282,Montserrat,MM_asc
MM,004024,0040240283,Montserrat,MM_asc
MM,004024,0040240284,Montserrat,MM_asc
MM,004024,0040240285,Montserrat,MM_asc
MM,004024,0040240286,Montserrat,MM_asc
MM,004024,0040240287,Montserrat,MM_asc
MM,004024,0040240288,Montserrat,MM_asc
MM,004024,0040240289,Montserrat,MM_asc
MM,004024,0040240290,Montserrat,MM_asc
MM,004024,0040240291,Montserrat,MM_asc
MM,004024,0040240292,Montserrat,MM_asc
MM,004024,0040240293,Montserrat,MM_asc
MM,004024,0040240294,Monistrol de Montserrat,MM_des
MM,004024,0040240295,Monistrol de Montserrat,MM_des
MM,004024,0040240296,Monistrol de Montserrat,MM_des
MM,004024,0040240297,Monistrol de Montserrat,MM_des
MM,004024,0040240298,Monistrol de Montserrat,MM_des
MM,004024,0040240299,Monistrol de Montserrat,MM_des
MM,004024,0040240300,Monistrol de Montserrat,MM_des
MM,004024,0040240301,Monistrol de Montserrat,MM_des
MM,004024,0040240302,Monistrol de Montserrat,MM_des
MM,004024,0040240303,Monistrol de Montserrat,MM_des
MM,004024,0040240304,Monistrol de Montserrat,MM_des
MM,004024,0040240305,Monistrol de Montserrat,MM_des
MM,004024,0040240306,Monistrol de Montserrat,MM_des
MM,004024,0040240307,Monistrol de Montserrat,MM_des
MM,004024,0040240308,Monistrol de Montserrat,MM_des
MM,004024,0040240309,Monistrol de Montserrat,MM_des
MM,004024,0040240310,Monistrol de Montserrat,MM_des
MM,004024,0040240311,Monistrol de Montserrat,MM_des
MM,004024,0040240312,Monistrol de Montserrat,MM_des
MM,004024,0040240313,Monistrol de Montserrat,MM_des
MM,004024,0040240314,Monistrol de Montserrat,MM_des
MM,004024,0040240315,Monistrol de Montserrat,MM_des
FV,005000,0050005511,Vallvidrera Superior,FV_asc
FV,005000,0050005512,Vallvidrera Inferior,FV_des
FV,005000,0050005513,Vallvidrera Superior,FV_asc
FV,005000,0050005514,Vallvidrera Inferior,FV_des
FV,005000,0050005515,Vallvidrera Superior,FV_asc
FV,005000,0050005516,Vallvidrera Inferior,FV_des
FV,005000,0050005517,Vallvidrera Superior,FV_asc
FV,005000,0050005518,Vallvidrera Inferior,FV_des
FV,005000,0050005519,Vallvidrera Superior,FV_asc
FV,005000,0050005520,Vallvidrera Inferior,FV_des
FV,005000,0050005521,Vallvidrera Superior,FV_asc
FV,005000,0050005522,Vallvidrera Inferior,FV_des
FV,005000,0050005523,Vallvidrera Superior,FV_asc
FV,005000,0050005524,Vallvidrera Inferior,FV_des
FV,005000,0050005525,Vallvidrera Superior,FV_asc
FV,005000,0050005526,Vallvidrera Inferior,FV_des
FV,005000,0050005527,Vallvidrera Superior,FV_asc
FV,005000,0050005528,Vallvidrera Inferior,FV_des
FV,005000,0050005529,Vallvidrera Superior,FV_asc
FV,005000,0050005530,Vallvidrera Inferior,FV_des
FV,005000,0050005531,Vallvidrera Superior,FV_asc
FV,005000,0050005532,Vallvidrera Inferior,FV_des
FV,005000,0050005533,Vallvidrera Superior,FV_asc
FV,005000,0050005534,Vallvidrera Inferior,FV_des
FV,005000,0050005535,Vallvidrera Superior,FV_asc
FV,005000,0050005536,Vallvidrera Inferior,FV_des
FV,005000,0050005537,Vallvidrera Superior,FV_asc
FV,005000,0050005538,Vallvidrera Inferior,FV_des
FV,005000,0050005539,Vallvidrera Superior,FV_asc
FV,005000,0050005540,Vallvidrera Inferior,FV_des
FV,005000,0050005541,Vallvidrera Superior,FV_asc
FV,005000,0050005542,Vallvidrera Inferior,FV_des
FV,005000,0050005543,Vallvidrera Superior,FV_asc
FV,005000,0050005544,Vallvidrera Inferior,FV_des
FV,005000,0050005545,Vallvidrera Superior,FV_asc
FV,005000,0050005546,Vallvidrera Inferior,FV_des
FV,005000,0050005547,Vallvidrera Superior,FV_asc
FV,005000,0050005548,Vallvidrera Inferior,FV_des
FV,005000,0050005549,Vallvidrera Superior,FV_asc
FV,005000,0050005550,Vallvidrera Inferior,FV_des
FV,005000,0050005551,Vallvidrera Superior,FV_asc
FV,005000,0050005552,Vallvidrera Inferior,FV_des
FV,005000,0050005553,Vallvidrera Superior,FV_asc
FV,005000,0050005554,Vallvidrera Inferior,FV_des
FV,005000,0050005555,Vallvidrera Superior,FV_asc
FV,005000,0050005556,Vallvidrera Inferior,FV_des
FV,005000,0050005557,Vallvidrera Superior,FV_asc
FV,005000,0050005558,Vallvidrera Inferior,FV_des
FV,005000,0050005559,Vallvidrera Superior,FV_asc
FV,005000,0050005560,Vallvidrera Inferior,FV_des
FV,005000,0050005561,Vallvidrera Superior,FV_asc
FV,005000,0050005562,Vallvidrera Inferior,FV_des
FV,005000,0050005563,Vallvidrera Superior,FV_asc
FV,005000,0050005564,Vallvidrera Inferior,FV_des
FV,005000,0050005565,Vallvidrera Superior,FV_asc
FV,005000,0050005566,Vallvidrera Inferior,FV_des
FV,005000,0050005567,Vallvidrera Superior,FV_asc
FV,005000,0050005568,Vallvidrera Inferior,FV_des
FV,005000,0050005569,Vallvidrera Superior,FV_asc
FV,005000,0050005570,Vallvidrera Inferior,FV_des
FV,005000,0050005571,Vallvidrera Superior,FV_asc
FV,005000,0050005572,Vallvidrera Inferior,FV_des
FV,005000,0050005573,Vallvidrera Superior,FV_asc
FV,005000,0050005574,Vallvidrera Inferior,FV_des
FV,005000,0050005575,Vallvidrera Superior,FV_asc
FV,005000,0050005576,Vallvidrera Inferior,FV_des
FV,005000,0050005577,Vallvidrera Superior,FV_asc
FV,005000,0050005578,Vallvidrera Inferior,FV_des
FV,005000,0050005579,Vallvidrera Superior,FV_asc
FV,005000,0050005580,Vallvidrera Inferior,FV_des
FV,005000,0050005581,Vallvidrera Superior,FV_asc
FV,005000,0050005582,Vallvidrera Inferior,FV_des
FV,005000,0050005583,Vallvidrera Superior,FV_asc
FV,005000,0050005584,Vallvidrera Inferior,FV_des
